source_dataset,source_id,lookup_key,food_name_en,food_name_zh,food_name_fr,carbon_factor_kgco2e_per_kg,carbon_unit,source_year,source_name_raw
foodcarbon,1000,pastis_anise_flavoured_spirit,Pastis (anise-flavoured spirit),,Pastis,1.260000,kgCO2e/kg_product,,Pastis
foodcarbon,24060,pastry_biscuit_with_meringue,Pastry biscuit with meringue,,Biscuit pâtissier meringué,2.060000,kgCO2e/kg_product,,Biscuit pâtissier meringué
foodcarbon,39710,pastry_cream_or_custard,Pastry cream or custard,,Crème pâtissière,1.520000,kgCO2e/kg_product,,Crème pâtissière
foodcarbon,23455,pastry_cream_puff,Pastry cream puff,,Chou à la crème (chantilly ou pâtissière),2.580000,kgCO2e/kg_product,,Chou à la crème (chantilly ou pâtissière)
foodcarbon,23412,pastry_short_crust_baked,"Pastry, short crust, baked",,"Pâte brisée, matière grasse végétale, cuite",3.590000,kgCO2e/kg_product,,"Pâte brisée, matière grasse végétale, cuite"
foodcarbon,8391,pate_in_crust,Pâté in crust,,Pâté en croûte,11.300000,kgCO2e/kg_product,,Pâté en croûte
foodcarbon,8201,pate_w_green_pepper,Pâté w green pepper,,Pâté au poivre vert,4.820000,kgCO2e/kg_product,,Pâté au poivre vert
foodcarbon,13730,peach_canned_in_light_syrup_drained,"Peach, canned in light syrup, drained",,"Pêche au sirop léger, appertisée, égouttée",1.380000,kgCO2e/kg_product,,"Pêche au sirop léger, appertisée, égouttée"
foodcarbon,13731,peach_canned_in_light_syrup_not_drained,"Peach, canned in light syrup, not drained",,"Pêche au sirop léger, appertisée, non égouttée",0.774000,kgCO2e/kg_product,,"Pêche au sirop léger, appertisée, non égouttée"
foodcarbon,13118,peach_dried,"Peach, dried",,"Pêche, sèche",3.660000,kgCO2e/kg_product,,"Pêche, sèche"
foodcarbon,39401,peach_melba_with_vanilla_ice_cream_and_raspberry_sauce,Peach melba (with vanilla ice cream and raspberry sauce),,Pêche melba,2.390000,kgCO2e/kg_product,,Pêche melba
foodcarbon,2371,peach_nectar,Peach nectar,,Nectar de pêche,0.579000,kgCO2e/kg_product,,Nectar de pêche
foodcarbon,13043,peach_pulp_and_peel_raw,"Peach, pulp and peel, raw",,"Pêche, pulpe et peau, crue",0.591000,kgCO2e/kg_product,,"Pêche, pulpe et peau, crue"
foodcarbon,15001,peanut,Peanut,,Cacahuète ou Arachide,4.180000,kgCO2e/kg_product,,Cacahuète ou Arachide
foodcarbon,20581,peanut_boiled_cooked_in_water_w_salt,"Peanut, boiled/cooked in water, w salt",,"Arachide, bouillie/cuite à l'eau, salée",4.200000,kgCO2e/kg_product,,"Arachide, bouillie/cuite à l'eau, salée"
foodcarbon,15202,peanut_butter_or_peanut_paste,Peanut butter or peanut paste,,Beurre de cacahuète ou Pâte d'arachide,4.060000,kgCO2e/kg_product,,Beurre de cacahuète ou Pâte d'arachide
foodcarbon,15037,peanut_grilled,"Peanut, grilled",,"Cacahuète, grillée",4.180000,kgCO2e/kg_product,,"Cacahuète, grillée"
foodcarbon,15002,peanut_grilled_salted,"Peanut, grilled, salted",,"Cacahuète, grillée, salée",4.180000,kgCO2e/kg_product,,"Cacahuète, grillée, salée"
foodcarbon,17040,peanut_oil,Peanut oil,,Huile d'arachide,4.270000,kgCO2e/kg_product,,Huile d'arachide
foodcarbon,13735,pear_canned_in_light_syrup_not_drained,"Pear, canned in light syrup, not drained",,"Poire au sirop léger, appertisée, non égouttée",0.595000,kgCO2e/kg_product,,"Poire au sirop léger, appertisée, non égouttée"
foodcarbon,2054,pear_nectar,Pear nectar,,Nectar de poire,0.486000,kgCO2e/kg_product,,Nectar de poire
foodcarbon,13107,pear_peeled_raw,"Pear, peeled, raw",,"Poire, pulpe, crue",0.387000,kgCO2e/kg_product,,"Poire, pulpe, crue"
foodcarbon,13037,pear_pulp_and_peel_raw,"Pear, pulp and peel, raw",,"Poire, pulpe et peau, crue",0.387000,kgCO2e/kg_product,,"Poire, pulpe et peau, crue"
foodcarbon,9322,pearled_barley_boiled_cooked_in_water_unsalted,"Pearled barley, boiled/cooked in water, unsalted",,"Orge perlée, bouilli/cuite à l'eau, non salée",0.400000,kgCO2e/kg_product,,"Orge perlée, bouilli/cuite à l'eau, non salée"
foodcarbon,9321,pearled_barley_raw,"Pearled barley, raw",,"Orge perlée, crue",0.586000,kgCO2e/kg_product,,"Orge perlée, crue"
food-product,peas_2010,peas,Peas,,,0.980000,kgCO2e/kg_product,2010,Peas
foodcarbon,15026,pecan_nut,Pecan nut,,Noix de pécan,3.660000,kgCO2e/kg_product,,Noix de pécan
foodcarbon,15046,pecan_nut_salted,"Pecan nut, salted",,"Noix de pécan, salées",3.660000,kgCO2e/kg_product,,"Noix de pécan, salées"
foodcarbon,24663,peer_tart_with_almonds,Peer tart with almonds,,Tarte aux poires amandine,2.890000,kgCO2e/kg_product,,Tarte aux poires amandine
foodcarbon,12831,pelardon_cheese_from_goat_s_milk,"Pélardon cheese, from goat's milk",,Pélardon (fromage de chèvre),8.540000,kgCO2e/kg_product,,Pélardon (fromage de chèvre)
foodcarbon,13066,persimmon_pulp_raw,"Persimmon, pulp, raw",,"Kaki, pulpe, cru",0.950000,kgCO2e/kg_product,,"Kaki, pulpe, cru"
foodcarbon,10049,peru_sea_scallop_without_coral_raw,"Peru sea scallop, without coral, raw",,"Pétoncle ou Peigne du Pérou, noix, crue",9.890000,kgCO2e/kg_product,,"Pétoncle ou Peigne du Pérou, noix, crue"
foodcarbon,19667,petit_suisse_fresh_cream_cheese_type_fruits_flavoured_2_3_fat_fortified_with_calcium_and_vitamin_d,"Petit-Suisse, fresh cream cheese type, fruits flavoured, 2-3% fat, fortified with calcium and vitamin D",,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D",1.930000,kgCO2e/kg_product,,"Fromage frais type petit suisse, aromatisé aux fruits, 2-3% MG, enrichi en calcium et vitamine D"
foodcarbon,19664,petit_suisse_fresh_cream_cheese_type_plain_around_4_fat,"Petit-Suisse, fresh cream cheese type, plain, around 4% fat",,"Fromage frais type petit suisse, nature, 4% MG environ",2.030000,kgCO2e/kg_product,,"Fromage frais type petit suisse, nature, 4% MG environ"
foodcarbon,19663,petit_suisse_fresh_cream_cheese_type_plain_fat_free,"Petit-Suisse, fresh cream cheese type, plain, fat free",,"Fromage frais type petit suisse, nature, 0% MG",1.730000,kgCO2e/kg_product,,"Fromage frais type petit suisse, nature, 0% MG"
foodcarbon,19661,petit_suisse_fresh_cream_cheese_type_with_fruits_2_3_fat,"Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat",,"Fromage frais type petit suisse, aux fruits, 2-3% MG",1.930000,kgCO2e/kg_product,,"Fromage frais type petit suisse, aux fruits, 2-3% MG"
foodcarbon,19662,petit_suisse_fresh_cream_cheese_type_with_fruits_2_3_fat_fortified_with_calcium_and_vitamin_d,"Petit-Suisse, fresh cream cheese type, with fruits, 2-3% fat, fortified with calcium and vitamin D",,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D",1.930000,kgCO2e/kg_product,,"Fromage frais type petit suisse, aux fruits, 2-3% MG, enrichi en calcium et vitamine D"
foodcarbon,19666,petit_suisse_like_fresh_cream_cheese_plain_around_9_fat,"Petit-Suisse like fresh cream cheese, plain, around 9% fat",,"Fromage frais type petit suisse, nature, 10% MG environ",2.480000,kgCO2e/kg_product,,"Fromage frais type petit suisse, nature, 10% MG environ"
foodcarbon,36402,pheasant_meat_roasted_baked,"Pheasant, meat, roasted/baked",,"Faisan, viande, rôtie/cuite au four",7.750000,kgCO2e/kg_product,,"Faisan, viande, rôtie/cuite au four"
foodcarbon,23445,phyllo_or_filo_dough_raw,"Phyllo or filo dough, raw",,"Pâte phyllo ou Pâte filo, crue",1.900000,kgCO2e/kg_product,,"Pâte phyllo ou Pâte filo, crue"
foodcarbon,12836,picodon_cheese_from_goat_s_milk,"Picodon cheese, from goat's milk",,Picodon (fromage de chèvre),7.910000,kgCO2e/kg_product,,Picodon (fromage de chèvre)
food-product,pig_meat_2010,pig_meat,Pig Meat,,,12.310000,kgCO2e/kg_product,2010,Pig Meat
foodcarbon,36602,pigeon_meat_roasted_baked,"Pigeon, meat, roasted/baked",,"Pigeon, viande, rôtie/cuite au four",7.750000,kgCO2e/kg_product,,"Pigeon, viande, rôtie/cuite au four"
foodcarbon,26027,pilchard_in_tomato_sauce_canned_drained,"Pilchard, in tomato sauce, canned, drained",,"Pilchard, sauce tomate, appertisé, égoutté",2.780000,kgCO2e/kg_product,,"Pilchard, sauce tomate, appertisé, égoutté"
foodcarbon,15025,pine_nuts,Pine nuts,,Pignon de pin,4.180000,kgCO2e/kg_product,,Pignon de pin
foodcarbon,13718,pineapple_in_light_syrup_canned_drained,"Pineapple, in light syrup, canned, drained",,"Ananas au sirop léger, appertisé, égoutté",1.630000,kgCO2e/kg_product,,"Ananas au sirop léger, appertisé, égoutté"
foodcarbon,13719,pineapple_in_light_syrup_canned_not_drained,"Pineapple, in light syrup, canned, not drained",,"Ananas au sirop léger, appertisé, non égoutté",0.981000,kgCO2e/kg_product,,"Ananas au sirop léger, appertisé, non égoutté"
foodcarbon,13716,pineapple_in_pineapple_juice_and_syrup_canned_drained,"Pineapple, in pineapple juice and syrup, canned, drained",,"Ananas au sirop et jus d'ananas, appertisé, égoutté",1.620000,kgCO2e/kg_product,,"Ananas au sirop et jus d'ananas, appertisé, égoutté"
foodcarbon,13717,pineapple_in_pineapple_juice_and_syrup_canned_not_drained,"Pineapple, in pineapple juice and syrup, canned, not drained",,"Ananas au sirop et jus d'ananas, appertisé, non égoutté",0.981000,kgCO2e/kg_product,,"Ananas au sirop et jus d'ananas, appertisé, non égoutté"
foodcarbon,2073,pineapple_juice_pure_juice,"Pineapple juice, pure juice",,"Jus d'ananas, pur jus",1.250000,kgCO2e/kg_product,,"Jus d'ananas, pur jus"
foodcarbon,2000,pineapple_juice_reconstituted_from_a_concentrate,"Pineapple juice, reconstituted from a concentrate",,"Jus d'ananas, à base de concentré",0.933000,kgCO2e/kg_product,,"Jus d'ananas, à base de concentré"
foodcarbon,13002,pineapple_pulp_raw,"Pineapple, pulp, raw",,"Ananas, pulpe, cru",1.360000,kgCO2e/kg_product,,"Ananas, pulpe, cru"
foodcarbon,20240,piperade_basque_style_fondue_of_sweet_peppers_and_tomatoes_flavoured_with_onions_and_garlics,"Piperade, Basque-style (fondue of sweet peppers and tomatoes flavoured with onions and garlics)",,Piperade basquaise,1.710000,kgCO2e/kg_product,,Piperade basquaise
foodcarbon,15044,pistachio_nut_grilled,"Pistachio nut, grilled",,"Pistache, grillée",7.220000,kgCO2e/kg_product,,"Pistache, grillée"
foodcarbon,15009,pistachio_nut_grilled_salted,"Pistachio nut, grilled, salted",,"Pistache, grillée, salée",7.220000,kgCO2e/kg_product,,"Pistache, grillée, salée"
foodcarbon,7180,pita_bread,Pita bread,,Pain pita,1.080000,kgCO2e/kg_product,,Pain pita
foodcarbon,96778,pizza_base_cooked,"Pizza base, cooked",,Pâte à pizza cuite,1.400000,kgCO2e/kg_product,,Pâte à pizza cuite
foodcarbon,37001,pizza_base_raw,"Pizza base, raw",,Pâte à pizza crue,1.400000,kgCO2e/kg_product,,Pâte à pizza crue
foodcarbon,25457,pizza_bolognese_style_w_meat,"Pizza, bolognese-style w meat",,"Pizza à la viande, type bolognaise",7.930000,kgCO2e/kg_product,,"Pizza à la viande, type bolognaise"
foodcarbon,25477,pizza_cheese_and_mushrooms,"Pizza, cheese and mushrooms",,Pizza champignons fromage,3.380000,kgCO2e/kg_product,,Pizza champignons fromage
foodcarbon,25404,pizza_cheese_and_tomato_or_margherita_pizza,"Pizza, cheese and tomato or Margherita pizza",,Pizza au fromage ou Pizza margherita,1.840000,kgCO2e/kg_product,,Pizza au fromage ou Pizza margherita
foodcarbon,26272,pizza_chicken,"Pizza, chicken",,Pizza au poulet,2.870000,kgCO2e/kg_product,,Pizza au poulet
foodcarbon,25462,pizza_chorizo_or_salami,"Pizza, chorizo or salami",,Pizza au chorizo ou salami,2.880000,kgCO2e/kg_product,,Pizza au chorizo ou salami
foodcarbon,26274,pizza_cured_ham,"Pizza, cured ham",,Pizza au speck ou jambon cru,3.230000,kgCO2e/kg_product,,Pizza au speck ou jambon cru
foodcarbon,25478,pizza_four_cheeses,"Pizza, four cheeses",,Pizza 4 fromages,3.630000,kgCO2e/kg_product,,Pizza 4 fromages
foodcarbon,25468,pizza_goat_cheese_and_lardoons,"Pizza, goat cheese and lardoons",,Pizza au chèvre et lardons,3.930000,kgCO2e/kg_product,,Pizza au chèvre et lardons
foodcarbon,25435,pizza_ham_and_cheese,"Pizza, ham and cheese",,Pizza jambon fromage,3.230000,kgCO2e/kg_product,,Pizza jambon fromage
foodcarbon,25548,pizza_ham_cheese_and_mushrooms,"Pizza, ham cheese and mushrooms",,"Pizza jambon fromage champignons ou pizza royale, reine ou regina",3.430000,kgCO2e/kg_product,,"Pizza jambon fromage champignons ou pizza royale, reine ou regina"
foodcarbon,26271,pizza_kebab,"Pizza, kebab",,Pizza kebab,3.230000,kgCO2e/kg_product,,Pizza kebab
foodcarbon,25570,pizza_lardoons_onions_and_cheese,"Pizza, lardoons onions and cheese",,"Pizza aux lardons, oignons et fromage",3.930000,kgCO2e/kg_product,,"Pizza aux lardons, oignons et fromage"
foodcarbon,25528,pizza_onion_anchovy_and_black_olives,"Pizza, onion anchovy and black olives",,Pissaladière,2.060000,kgCO2e/kg_product,,Pissaladière
foodcarbon,25464,pizza_salmon,"Pizza, salmon",,Pizza au saumon,2.710000,kgCO2e/kg_product,,Pizza au saumon
foodcarbon,25463,pizza_seafood,"Pizza, seafood",,Pizza aux fruits de mer,2.710000,kgCO2e/kg_product,,Pizza aux fruits de mer
foodcarbon,26270,pizza_tuna,"Pizza, tuna",,Pizza au thon,2.710000,kgCO2e/kg_product,,Pizza au thon
foodcarbon,25472,pizza_vegetables_or_pizza_4_seasons,"Pizza, vegetables or pizza 4 seasons",,Pizza aux légumes ou Pizza 4 saisons,3.420000,kgCO2e/kg_product,,Pizza aux légumes ou Pizza 4 saisons
foodcarbon,26273,pizza_with_raclette_or_tartiflette_cheese_and_lardoons,Pizza with raclette or tartiflette cheese and lardoons,,Pizza type raclette ou tartiflette,3.930000,kgCO2e/kg_product,,Pizza type raclette ou tartiflette
foodcarbon,25589_1,plant_based_ball_with_wheat_and_or_soybean_prepacked,"Plant-based ball with wheat and/or soybean, prepacked",,"Boulette végétale au soja et/ou blé, préemballée",2.250000,kgCO2e/kg_product,,"Boulette végétale au soja et/ou blé, préemballée"
foodcarbon,1029_2,plant_based_cheese_without_soybean_prepacked_shredded,"Plant-based cheese, without soybean, prepacked, shredded",,"Spécialité végétale type fromage râpé, sans soja, préemballée",2.480000,kgCO2e/kg_product,,"Spécialité végétale type fromage râpé, sans soja, préemballée"
foodcarbon,1029_1,plant_based_cheese_without_soybean_prepacked_sliced,"Plant-based cheese, without soybean, prepacked, sliced",,"Spécialité végétale type fromage en tranche, sans soja, préemballée",2.480000,kgCO2e/kg_product,,"Spécialité végétale type fromage en tranche, sans soja, préemballée"
foodcarbon,1030,plant_based_ham_prepacked,"Plant-based ham, prepacked",,"Spécialité végétale type jambon cuit, préemballée",2.170000,kgCO2e/kg_product,,"Spécialité végétale type jambon cuit, préemballée"
foodcarbon,1031,plant_based_pate_prepacked,"Plant-based pate, prepacked",,"Spécialité végétale type pâté, préemballée",3.930000,kgCO2e/kg_product,,"Spécialité végétale type pâté, préemballée"
foodcarbon,25591,plant_based_patty_or_steak_from_lentil_soybean_and_vegetables,"Plant-based patty or steak from lentil, soybean and vegetables",,"Galette ou pavé aux lentilles, soja et légumes, préemballé",1.680000,kgCO2e/kg_product,,"Galette ou pavé aux lentilles, soja et légumes, préemballé"
foodcarbon,25595,plant_based_patty_or_steak_from_soybean_and_cheese,Plant-based patty or steak from soybean and cheese,,"Galette ou pavé au soja et fromage, préemballé",2.560000,kgCO2e/kg_product,,"Galette ou pavé au soja et fromage, préemballé"
foodcarbon,25597_1,plant_based_patty_or_steak_from_soybean_cheese_and_vegetables,"Plant-based patty or steak from soybean, cheese and vegetables",,"Galette ou pavé au soja, fromage et légumes, préemballé",2.170000,kgCO2e/kg_product,,"Galette ou pavé au soja, fromage et légumes, préemballé"
foodcarbon,25594,plant_based_patty_or_steak_from_wheat_and_soybean_not_vegan,Plant-based patty or steak from wheat and soybean (not vegan),,"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé",2.830000,kgCO2e/kg_product,,"Galette ou pavé au blé et soja (ne convient pas aux véganes ou végétaliens), préemballé"
foodcarbon,25593,plant_based_patty_or_steak_from_wheat_and_soybean_vegan_prepacked,"Plant-based patty or steak from wheat and soybean (vegan), prepacked",,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé",2.130000,kgCO2e/kg_product,,"Galette ou pavé au blé et soja (convient aux véganes ou végétaliens), préemballé"
foodcarbon,25592,plant_based_patty_or_steak_from_wheat_seitan_and_vegetables,Plant-based patty or steak from wheat (seitan) and vegetables,,"Galette ou pavé au blé (seitan) et légumes, préemballé",1.660000,kgCO2e/kg_product,,"Galette ou pavé au blé (seitan) et légumes, préemballé"
foodcarbon,20338,plant_based_sausage_with_tofu_not_vegan,Plant-based sausage with tofu (not vegan),,"Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée",2.260000,kgCO2e/kg_product,,"Quenelle au tofu (ne convient pas aux véganes ou végétaliens), préemballée"
foodcarbon,20337,plant_based_sausage_with_tofu_vegan,Plant-based sausage with tofu (vegan),,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée",1.680000,kgCO2e/kg_product,,"Saucisse végétale au tofu (convient aux véganes ou végétaliens), préemballée"
foodcarbon,25232_1,plant_based_sausage_with_wheat_or_seitan,Plant-based sausage with wheat or seitan,,"Saucisse végétale au blé ou seitan, préemballé",2.510000,kgCO2e/kg_product,,"Saucisse végétale au blé ou seitan, préemballé"
foodcarbon,1027,plant_based_spread_cheese_type_with_soybean_prepacked,"Plant-based spread-cheese type, with soybean, prepacked",,"Spécialité végétale type fromage à tartiner, au soja, préemballée",1.870000,kgCO2e/kg_product,,"Spécialité végétale type fromage à tartiner, au soja, préemballée"
foodcarbon,53101,plantain_banana_cooked,"Plantain banana, cooked",,"Banane plantain, cuite",1.360000,kgCO2e/kg_product,,"Banane plantain, cuite"
foodcarbon,53100,plantain_banana_raw,"Plantain banana, raw",,"Banane plantain, crue",0.760000,kgCO2e/kg_product,,"Banane plantain, crue"
foodcarbon,13100,plum_raw,"Plum, raw",,"Prune, crue",1.030000,kgCO2e/kg_product,,"Prune, crue"
foodcarbon,9614,polenta_or_maize_corn_semolina_pre_cooked_dried,"Polenta or Maize/corn semolina, pre-cooked, dried",,"Polenta ou semoule de maïs, précuite, sèche",1.470000,kgCO2e/kg_product,,"Polenta ou semoule de maïs, précuite, sèche"
foodcarbon,9615,polenta_or_maize_semolina_cooked_unsalted,"Polenta or maize semolina, cooked, unsalted",,"Polenta ou semoule de maïs, cuite, non salée",0.662000,kgCO2e/kg_product,,"Polenta ou semoule de maïs, cuite, non salée"
foodcarbon,26129,pollack_raw,"Pollack, raw",,"Lieu jaune ou colin, cru",12.000000,kgCO2e/kg_product,,"Lieu jaune ou colin, cru"
foodcarbon,13018,pomegranate_pulp_and_pips_raw,"Pomegranate, pulp and pips, raw",,"Grenade, pulpe et pépins, crue",0.499000,kgCO2e/kg_product,,"Grenade, pulpe et pépins, crue"
